^^^ ^^ ^ alice
her hand on the
hand on the top
on the top of
the top of her
top of her head
of her head to
her head to feel
head to feel which
to feel which way
feel which way it
which way it was
way it was growing
it was growing and
was growing and she
growing and she was
and she was quite
she was quite surprised
was quite surprised to
quite surprised to find
surprised to find that
to find that she
find that she remained
that she remained the
she remained the same
remained the same size
the same size to
same size to be
size to be sure
to be sure this
be sure this generally
sure this generally happens
this generally happens when
generally happens when one
happens when one eats
when one eats cake
one eats cake but
eats cake but alice
cake but alice had
but alice had got
alice had got so
had got so much
got so much into
so much into the
much into the way
into the way of
the way of expecting
way of expecting nothing
of expecting nothing but
expecting nothing but out
nothing but out of
but out of the
out of the way
of the way things
the way things to
way things to happen
things to happen that
to happen that it
happen that it seemed
that it seemed quite
it seemed quite dull
seemed quite dull and
quite dull and stupid
dull and stupid for
and stupid for life
stupid for life to
for life to go
life to go on
to go on in
go on in the
on in the common
in the common way
the common way so
common way so she
way so she set
so she set to
she set to work
set to work and
to work and very
work and very soon
and very soon finished
very soon finished off
soon finished off the
finished off the cake
off the cake chapter
the cake chapter ii
cake chapter ii the
chapter ii the pool
ii the pool of
the pool of tears
pool of tears curiouser
of tears curiouser and
tears curiouser and curiouser
curiouser and curiouser cried
and curiouser cried alice
curiouser cried alice she
cried alice she was
alice she was so
she was so much
was so much surprised
so much surprised that
much surprised that for
surprised that for the
that for the moment
for the moment she
the moment she quite
moment she quite forgot
she quite forgot how
quite forgot how to
forgot how to speak
how to speak good
to speak good english
speak good english now
good english now i
english now i opening
now i opening out
i opening out like
opening out like the
out like the largest
like the largest telescope
the largest telescope that
largest telescope that ever
telescope that ever was
that ever was good
ever was good bye
was good bye feet
good bye feet for
bye feet for when
feet for when she
for when she looked
when she looked down
she looked down at
looked down at her
down at her feet
at her feet they
her feet they seemed
feet they seemed to
they seemed to be
seemed to be almost
to be almost out
be almost out of
almost out of sight
out of sight they
of sight they were
sight they were getting
they were getting so
were getting so far
getting so far off
so far off oh
far off oh my
off oh my poor
oh my poor little
my poor little feet
poor little feet i
little feet i wonder
feet i wonder who
i wonder who will
wonder who will put
who will put on
will put on your
put on your shoes
on your shoes and
your shoes and stockings
shoes and stockings for
and stockings for you
stockings for you now
for you now dears
you now dears i
now dears i sure
dears i sure i
i sure i shan
sure i shan be
i shan be able
shan be able i
